Folio,record_type,tipo,ramo,reinsurer,participation,reasegurado,asegurado,direccion,periodo_inicio,periodo_fin,actividad,estimado_ingresos ,interes_asegurable,limite_max_res ,riesgos_cubiertos,condiciones_reaseguro,exclusiones,deducible_General ,deducible_Robo ,deducible_Terremoto ,deducible_Electricos ,deducible_Ingresos ,prima_neta ,soporte,base_cobertura,territorialidad,jurisdiccion,dias_pago,anexos_clausulas,texto_clausulas,panel_participantes,moneda
NC/000277/2024/2025,Pre-nota de Cobertura,Reaseguro Facultativo,Property,"UrsaMinor, Leo, Pegasus, Gemini, Perseus, Mars",100,Grupo Financiero Unión,Servicios Financieros Unión,"San Luis Potosí, San Luis Potosí",20/01/24 0:00,19/01/25 0:00,Propiedad inmobiliaria,23620027,Daños materiales y pérdidas por cualquier causa,372131328,"Incendios, robos, desastres naturales","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",49500,42913,29846,68110,37474,8883147,100,Claims Made,México,Leyes mexicanas,50,"NMA 2737, LMA 3110, NMA 3001, LMA 3100A, Endorsement 1234, NMA 2738, NMA 464, NMA 2705, LMA 6000A","Cooperacion de reclamos, Cobertura Adicional X; Protección Legal; Limitación de Sanciones; Exclusión de Guerra y Guerra Civil; Control de Pérdidas; Exclusión de Daños por Agua; Acción Razonable; Gastos de Defensa Incluidos","UrsaMinor 10%, Leo 15%, Pegasus 22%, Gemini 18%, Perseus 17%, Mars 18%",MXN
NC/000277/2024/2025,Soporte,Reaseguro Facultativo,Property,UrsaMinor,10,Grupo Financiero Unión,Servicios Financieros Unión,"San Luis Potosí, San Luis Potosí",20/01/24 0:00,19/01/25 0:00,Propiedad inmobiliaria,23620027,Daños materiales y pérdidas por cualquier causa,372131328,"Incendios, robos, desastres naturales","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",49500,42913,29846,68110,37474,888315,10,Claims Made,México,Leyes mexicanas,38,"NMA 2737, LMA 3110, NMA 3001, LMA 3100A, Endorsement 1234, NMA 2738, NMA 464, NMA 2705, LMA 6000A","Cooperacion de reclamos, Cobertura Adicional X; Protección Legal; Limitación de Sanciones; Exclusión de Guerra y Guerra Civil; Control de Pérdidas; Exclusión de Daños por Agua; Acción Razonable; Gastos de Defensa Incluidos","UrsaMinor 10%, Leo 15%, Pegasus 22%, Gemini 18%, Perseus 17%, Mars 18%",MXN
NC/000277/2024/2025,Soporte,Reaseguro Facultativo,Property,Leo,15,Grupo Financiero Unión,Servicios Financieros Unión,"San Luis Potosí, San Luis Potosí",20/01/24 0:00,19/01/25 0:00,Propiedad inmobiliaria,23620027,Daños materiales y pérdidas por cualquier causa,372131328,"Incendios, robos, desastres naturales","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",49500,42913,29846,68110,37474,1332472,15,Claims Made,México,Leyes mexicanas,36,"NMA 2737, LMA 3110, NMA 3001, LMA 3100A, Endorsement 1234, NMA 2738, NMA 464, NMA 2705, LMA 6000A","Cooperacion de reclamos, Cobertura Adicional X; Protección Legal; Limitación de Sanciones; Exclusión de Guerra y Guerra Civil; Control de Pérdidas; Exclusión de Daños por Agua; Acción Razonable; Gastos de Defensa Incluidos","UrsaMinor 10%, Leo 15%, Pegasus 22%, Gemini 18%, Perseus 17%, Mars 18%",MXN
NC/000277/2024/2025,Soporte,Reaseguro Facultativo,Property,Pegasus,22,Grupo Financiero Unión,Servicios Financieros Unión,"San Luis Potosí, San Luis Potosí",20/01/24 0:00,19/01/25 0:00,Propiedad inmobiliaria,23620027,Daños materiales y pérdidas por cualquier causa,372131328,"Incendios, robos, desastres naturales","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",49500,42913,29846,68110,37474,1954292,22,Claims Made,México,Leyes mexicanas,33,"NMA 2737, LMA 3110, NMA 3001, LMA 3100A, Endorsement 1234, NMA 2738, NMA 464, NMA 2705, LMA 6000A","Cooperacion de reclamos, Cobertura Adicional X; Protección Legal; Limitación de Sanciones; Exclusión de Guerra y Guerra Civil; Control de Pérdidas; Exclusión de Daños por Agua; Acción Razonable; Gastos de Defensa Incluidos","UrsaMinor 10%, Leo 15%, Pegasus 22%, Gemini 18%, Perseus 17%, Mars 18%",MXN
NC/000277/2024/2025,Soporte,Reaseguro Facultativo,Property,Gemini,18,Grupo Financiero Unión,Servicios Financieros Unión,"San Luis Potosí, San Luis Potosí",20/01/24 0:00,19/01/25 0:00,Propiedad inmobiliaria,23620027,Daños materiales y pérdidas por cualquier causa,372131328,"Incendios, robos, desastres naturales","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",49500,42913,29846,68110,37474,1598966,18,Claims Made,México,Leyes mexicanas,20,"NMA 2737, LMA 3110, NMA 3001, LMA 3100A, Endorsement 1234, NMA 2738, NMA 464, NMA 2705, LMA 6000A","Cooperacion de reclamos, Cobertura Adicional X; Protección Legal; Limitación de Sanciones; Exclusión de Guerra y Guerra Civil; Control de Pérdidas; Exclusión de Daños por Agua; Acción Razonable; Gastos de Defensa Incluidos","UrsaMinor 10%, Leo 15%, Pegasus 22%, Gemini 18%, Perseus 17%, Mars 18%",MXN
NC/000277/2024/2025,Soporte,Reaseguro Facultativo,Property,Perseus,17,Grupo Financiero Unión,Servicios Financieros Unión,"San Luis Potosí, San Luis Potosí",20/01/24 0:00,19/01/25 0:00,Propiedad inmobiliaria,23620027,Daños materiales y pérdidas por cualquier causa,372131328,"Incendios, robos, desastres naturales","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",49500,42913,29846,68110,37474,1510135,17,Claims Made,México,Leyes mexicanas,60,"NMA 2737, LMA 3110, NMA 3001, LMA 3100A, Endorsement 1234, NMA 2738, NMA 464, NMA 2705, LMA 6000A","Cooperacion de reclamos, Cobertura Adicional X; Protección Legal; Limitación de Sanciones; Exclusión de Guerra y Guerra Civil; Control de Pérdidas; Exclusión de Daños por Agua; Acción Razonable; Gastos de Defensa Incluidos","UrsaMinor 10%, Leo 15%, Pegasus 22%, Gemini 18%, Perseus 17%, Mars 18%",MXN
NC/000277/2024/2025,Soporte,Reaseguro Facultativo,Property,Mars,18,Grupo Financiero Unión,Servicios Financieros Unión,"San Luis Potosí, San Luis Potosí",20/01/24 0:00,19/01/25 0:00,Propiedad inmobiliaria,23620027,Daños materiales y pérdidas por cualquier causa,372131328,"Incendios, robos, desastres naturales","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",49500,42913,29846,68110,37474,1598966,18,Claims Made,México,Leyes mexicanas,56,"NMA 2737, LMA 3110, NMA 3001, LMA 3100A, Endorsement 1234, NMA 2738, NMA 464, NMA 2705, LMA 6000A","Cooperacion de reclamos, Cobertura Adicional X; Protección Legal; Limitación de Sanciones; Exclusión de Guerra y Guerra Civil; Control de Pérdidas; Exclusión de Daños por Agua; Acción Razonable; Gastos de Defensa Incluidos","UrsaMinor 10%, Leo 15%, Pegasus 22%, Gemini 18%, Perseus 17%, Mars 18%",MXN
NC/000278/2022/2023,Pre-nota de Cobertura,Reaseguro Facultativo,Responsabilidad Ambiental,Orion,100,"Seguros Central, S.A.",Operadora Marina de México,"Veracruz, Veracruz",12/01/22 0:00,12/01/23 0:00,Gestión medioambiental,62787651,Daños materiales y pérdidas por cualquier causa,186389907,"Contaminación, derrames de petróleo","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",66385,34046,20675,65838,44400,5105493,100,Claims Made,México,Leyes mexicanas,52,"NMA 2737, NMA 3001, LMA 3110, NMA 2705","Cooperacion de reclamos, Protección Legal; Cobertura Adicional X; Acción Razonable",Orion 100%,MXN
NC/000278/2022/2023,Soporte,Reaseguro Facultativo,Responsabilidad Ambiental,Orion,100,"Seguros Central, S.A.",Operadora Marina de México,"Veracruz, Veracruz",12/01/22 0:00,12/01/23 0:00,Gestión medioambiental,62787651,Daños materiales y pérdidas por cualquier causa,186389907,"Contaminación, derrames de petróleo","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",66385,34046,20675,65838,44400,5105493,100,Claims Made,México,Leyes mexicanas,27,"NMA 2737, NMA 3001, LMA 3110, NMA 2705, LMA 3200","Cooperacion de reclamos, Protección Legal; Cobertura Adicional X; Acción Razonable; Cobertura Extendida",Orion 100%,MXN
NC/000279/2022/2023,Pre-nota de Cobertura,Reaseguro Facultativo,Embarcaciones,"Jupiter, Leo, Gemini",100,Fideicomiso GDL,"Transporte Global, S.A.","Guadalajara, Jalisco",27/11/22 0:00,27/11/23 0:00,Transporte marítimo,19773624,Daños materiales y pérdidas por cualquier causa,199911520,"Daños por hundimiento, piratería","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",20761,67085,46013,34505,44846,7380643,100,Claims Made,México,Leyes mexicanas,40,"NMA 2737, Endorsement 1234, LMA 3092, LMA 3100A, LMA 6000A, NMA 2705, LMA 3110, Endorsement 5678, NMA 2738, NMA 464, NMA 3001, Endorsement 9101, LMA 3105, NMA 2962","Cooperacion de reclamos, Exclusión de Guerra y Guerra Civil; Control de Reclamos; Limitación de Sanciones; Gastos de Defensa Incluidos; Acción Razonable; Cobertura Adicional X; All Risks; Control de Pérdidas; Exclusión de Daños por Agua; Protección Legal; Cláusula Complementaria; Ampliación de Cobertura Y; Prevención de Robo","Jupiter 17%, Leo 29%, Gemini 22%, Pluto 32%",MXN
NC/000279/2022/2023,Soporte,Reaseguro Facultativo,Embarcaciones,Jupiter,17,Fideicomiso GDL,"Transporte Global, S.A.","Guadalajara, Jalisco",27/11/22 0:00,27/11/23 0:00,Transporte marítimo,19773624,Daños materiales y pérdidas por cualquier causa,199911520,"Daños por hundimiento, piratería","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",20761,67085,46013,34505,44846,1254709,17,Claims Made,México,Leyes mexicanas,45,"NMA 2737, Endorsement 1234, LMA 3092, LMA 3100A, LMA 6000A, NMA 2705, LMA 3110, Endorsement 5678, NMA 2738, NMA 464, NMA 3001, Endorsement 9101, LMA 3105, NMA 2962","Cooperacion de reclamos, Exclusión de Guerra y Guerra Civil; Control de Reclamos; Limitación de Sanciones; Gastos de Defensa Incluidos; Acción Razonable; Cobertura Adicional X; All Risks; Control de Pérdidas; Exclusión de Daños por Agua; Protección Legal; Cláusula Complementaria; Ampliación de Cobertura Y; Prevención de Robo","Jupiter 17%, Leo 29%, Gemini 22%, Pluto 32%",MXN
NC/000279/2022/2023,Soporte,Reaseguro Facultativo,Embarcaciones,Leo,29,Fideicomiso GDL,"Transporte Global, S.A.","Guadalajara, Jalisco",27/11/22 0:00,27/11/23 0:00,Transporte marítimo,19773624,Daños materiales y pérdidas por cualquier causa,199911520,"Daños por hundimiento, piratería","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",20761,67085,46013,34505,44846,2140386,29,Claims Made,México,Leyes mexicanas,52,"NMA 2737, Endorsement 1234, LMA 3092, LMA 3100A, LMA 6000A, NMA 2705, LMA 3110, Endorsement 5678, NMA 2738, NMA 464, NMA 3001, Endorsement 9101, LMA 3105, NMA 2962","Cooperacion de reclamos, Exclusión de Guerra y Guerra Civil; Control de Reclamos; Limitación de Sanciones; Gastos de Defensa Incluidos; Acción Razonable; Cobertura Adicional X; All Risks; Control de Pérdidas; Exclusión de Daños por Agua; Protección Legal; Cláusula Complementaria; Ampliación de Cobertura Y; Prevención de Robo","Jupiter 17%, Leo 29%, Gemini 22%, Pluto 32%",MXN
NC/000279/2022/2023,Soporte,Reaseguro Facultativo,Embarcaciones,Gemini,22,Fideicomiso GDL,"Transporte Global, S.A.","Guadalajara, Jalisco",27/11/22 0:00,27/11/23 0:00,Transporte marítimo,19773624,Daños materiales y pérdidas por cualquier causa,199911520,"Daños por hundimiento, piratería","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",20761,67085,46013,34505,44846,1623741,22,Claims Made,México,Leyes mexicanas,44,"NMA 2737, Endorsement 1234, LMA 3092, LMA 3100A, LMA 6000A, NMA 2705, LMA 3110, Endorsement 5678, NMA 2738, NMA 464, NMA 3001, Endorsement 9101, LMA 3105, NMA 2962","Cooperacion de reclamos, Exclusión de Guerra y Guerra Civil; Control de Reclamos; Limitación de Sanciones; Gastos de Defensa Incluidos; Acción Razonable; Cobertura Adicional X; All Risks; Control de Pérdidas; Exclusión de Daños por Agua; Protección Legal; Cláusula Complementaria; Ampliación de Cobertura Y; Prevención de Robo","Jupiter 17%, Leo 29%, Gemini 22%, Pluto 32%",MXN
NC/000279/2022/2023,Soporte,Reaseguro Facultativo,Embarcaciones,Pluto,32,Fideicomiso GDL,"Transporte Global, S.A.","Guadalajara, Jalisco",27/11/22 0:00,27/11/23 0:00,Transporte marítimo,19773624,Daños materiales y pérdidas por cualquier causa,199911520,"Daños por hundimiento, piratería","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",20761,67085,46013,34505,44846,2361806,32,Claims Made,México,Leyes mexicanas,28,"NMA 2737, Endorsement 1234, LMA 3092, LMA 3100A, LMA 6000A, NMA 2705, LMA 3110, Endorsement 5678, NMA 2738, NMA 464, NMA 3001, Endorsement 9101, LMA 3105, NMA 2962","Cooperacion de reclamos, Exclusión de Guerra y Guerra Civil; Control de Reclamos; Limitación de Sanciones; Gastos de Defensa Incluidos; Acción Razonable; Cobertura Adicional X; All Risks; Control de Pérdidas; Exclusión de Daños por Agua; Protección Legal; Cláusula Complementaria; Ampliación de Cobertura Y; Prevención de Robo","Jupiter 17%, Leo 29%, Gemini 22%, Pluto 32%",MXN
NC/000280/2015/2016,Pre-nota de Cobertura,Reaseguro Facultativo,Embarcaciones,Mars,100,Grupo Financiero Unión,"Transporte Global, S.A.","San Luis Potosí, San Luis Potosí",08/11/15 0:00,07/11/16 0:00,Transporte marítimo,46921387,Daños materiales y pérdidas por cualquier causa,240674664,"Daños por hundimiento, piratería","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",76928,82939,57940,56991,83691,234702,100,Ocurrencia,México,Leyes mexicanas,27,"NMA 2737, LMA 3200, LMA 3100A, NMA 464, Endorsement 9101, NMA 2800","Cooperacion de reclamos, Cobertura Extendida; Limitación de Sanciones; Exclusión de Daños por Agua; Cláusula Complementaria; Control de Daños",Mars 100%,MXN
NC/000280/2015/2016,Soporte,Reaseguro Facultativo,Embarcaciones,Mars,100,Grupo Financiero Unión,"Transporte Global, S.A.","San Luis Potosí, San Luis Potosí",08/11/15 0:00,07/11/16 0:00,Transporte marítimo,46921387,Daños materiales y pérdidas por cualquier causa,240674664,"Daños por hundimiento, piratería","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",76928,82939,57940,56991,83691,234702,100,Ocurrencia,México,Leyes mexicanas,36,"NMA 2737, LMA 3200, LMA 3100A, NMA 464, Endorsement 9101, NMA 2800","Cooperacion de reclamos, Cobertura Extendida; Limitación de Sanciones; Exclusión de Daños por Agua; Cláusula Complementaria; Control de Daños",Mars 100%,MXN
NC/000281/2024/2025,Pre-nota de Cobertura,Reaseguro Facultativo,Ramos Técnicos,"Gemini, Cassiopeia, Uranus, UrsaMinor, Mars, Pegasus",100,Grupo Financiero Unión,Operadora Marina de México,Ciudad de México,03/04/24 0:00,03/04/25 0:00,Ingeniería y construcción,52050068,Daños materiales y pérdidas por cualquier causa,228666012,"Fallas mecánicas, derrumbes","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",60166,50333,49068,64063,75846,8907554,100,Claims Made,México,Leyes mexicanas,37,"NMA 2737, Endorsement 5678, NMA 2738","Cooperacion de reclamos, All Risks; Control de Pérdidas","Gemini 7%, Cassiopeia 33%, Uranus 24%, UrsaMinor 6%, Mars 5%, Pegasus 15%, Saturn 10%",USD
NC/000281/2024/2025,Soporte,Reaseguro Facultativo,Ramos Técnicos,Gemini,7,Grupo Financiero Unión,Operadora Marina de México,Ciudad de México,03/04/24 0:00,03/04/25 0:00,Ingeniería y construcción,52050068,Daños materiales y pérdidas por cualquier causa,228666012,"Fallas mecánicas, derrumbes","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",60166,50333,49068,64063,75846,623529,7,Claims Made,México,Leyes mexicanas,42,"NMA 2737, Endorsement 5678, NMA 2738","Cooperacion de reclamos, All Risks; Control de Pérdidas","Gemini 7%, Cassiopeia 33%, Uranus 24%, UrsaMinor 6%, Mars 5%, Pegasus 15%, Saturn 10%",USD
NC/000281/2024/2025,Soporte,Reaseguro Facultativo,Ramos Técnicos,Cassiopeia,33,Grupo Financiero Unión,Operadora Marina de México,Ciudad de México,03/04/24 0:00,03/04/25 0:00,Ingeniería y construcción,52050068,Daños materiales y pérdidas por cualquier causa,228666012,"Fallas mecánicas, derrumbes","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",60166,50333,49068,64063,75846,2939493,33,Claims Made,México,Leyes mexicanas,46,"NMA 2737, Endorsement 5678, NMA 2738","Cooperacion de reclamos, All Risks; Control de Pérdidas","Gemini 7%, Cassiopeia 33%, Uranus 24%, UrsaMinor 6%, Mars 5%, Pegasus 15%, Saturn 10%",USD
NC/000281/2024/2025,Soporte,Reaseguro Facultativo,Ramos Técnicos,Uranus,24,Grupo Financiero Unión,Operadora Marina de México,Ciudad de México,03/04/24 0:00,03/04/25 0:00,Ingeniería y construcción,52050068,Daños materiales y pérdidas por cualquier causa,228666012,"Fallas mecánicas, derrumbes","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",60166,50333,49068,64063,75846,2137813,24,Claims Made,México,Leyes mexicanas,35,"NMA 2737, Endorsement 5678, NMA 2738","Cooperacion de reclamos, All Risks; Control de Pérdidas","Gemini 7%, Cassiopeia 33%, Uranus 24%, UrsaMinor 6%, Mars 5%, Pegasus 15%, Saturn 10%",USD
NC/000281/2024/2025,Soporte,Reaseguro Facultativo,Ramos Técnicos,UrsaMinor,6,Grupo Financiero Unión,Operadora Marina de México,Ciudad de México,03/04/24 0:00,03/04/25 0:00,Ingeniería y construcción,52050068,Daños materiales y pérdidas por cualquier causa,228666012,"Fallas mecánicas, derrumbes","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",60166,50333,49068,64063,75846,534453,6,Claims Made,México,Leyes mexicanas,40,"NMA 2737, Endorsement 5678, NMA 2738","Cooperacion de reclamos, All Risks; Control de Pérdidas","Gemini 7%, Cassiopeia 33%, Uranus 24%, UrsaMinor 6%, Mars 5%, Pegasus 15%, Saturn 10%",USD
NC/000281/2024/2025,Soporte,Reaseguro Facultativo,Ramos Técnicos,Mars,5,Grupo Financiero Unión,Operadora Marina de México,Ciudad de México,03/04/24 0:00,03/04/25 0:00,Ingeniería y construcción,52050068,Daños materiales y pérdidas por cualquier causa,228666012,"Fallas mecánicas, derrumbes","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",60166,50333,49068,64063,75846,445378,5,Claims Made,México,Leyes mexicanas,23,"NMA 2737, Endorsement 5678, NMA 2738","Cooperacion de reclamos, All Risks; Control de Pérdidas","Gemini 7%, Cassiopeia 33%, Uranus 24%, UrsaMinor 6%, Mars 5%, Pegasus 15%, Saturn 10%",USD
NC/000281/2024/2025,Soporte,Reaseguro Facultativo,Ramos Técnicos,Pegasus,15,Grupo Financiero Unión,Operadora Marina de México,Ciudad de México,03/04/24 0:00,03/04/25 0:00,Ingeniería y construcción,52050068,Daños materiales y pérdidas por cualquier causa,228666012,"Fallas mecánicas, derrumbes","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",60166,50333,49068,64063,75846,1336133,15,Claims Made,México,Leyes mexicanas,31,"NMA 2737, Endorsement 5678, NMA 2738","Cooperacion de reclamos, All Risks; Control de Pérdidas","Gemini 7%, Cassiopeia 33%, Uranus 24%, UrsaMinor 6%, Mars 5%, Pegasus 15%, Saturn 10%",USD
NC/000281/2024/2025,Soporte,Reaseguro Facultativo,Ramos Técnicos,Saturn,10,Grupo Financiero Unión,Operadora Marina de México,Ciudad de México,03/04/24 0:00,03/04/25 0:00,Ingeniería y construcción,52050068,Daños materiales y pérdidas por cualquier causa,228666012,"Fallas mecánicas, derrumbes","Gastos de defensa incluidos, texto LMA 6000A","Daños intencionales, guerra, actos delictivos",60166,50333,49068,64063,75846,890755,10,Claims Made,México,Leyes mexicanas,22,"NMA 2737, Endorsement 5678, NMA 2738","Cooperacion de reclamos, All Risks; Control de Pérdidas","Gemini 7%, Cassiopeia 33%, Uranus 24%, UrsaMinor 6%, Mars 5%, Pegasus 15%, Saturn 10%",USD
